timestamp,site_id,site_type,site_name,consumption_kwh,consumption_euros,temperature_celsius,humidity_percent,solar_irradiance_wm2,hour,day_of_week,day_name,month,is_weekend,is_working_hours
2023-01-01 14:00:00,SITE006,office,Bureau Tertiaire,65.87,9.88,17.4,77.2,858.1,14,6,Sunday,1,1,1
2023-01-01 15:00:00,SITE006,office,Bureau Tertiaire,71.01,10.65,19.9,75.9,801.7,15,6,Sunday,1,1,1
2023-01-01 16:00:00,SITE006,office,Bureau Tertiaire,72.6,10.89,12.6,74.0,737.5,16,6,Sunday,1,1,1
2023-01-01 17:00:00,SITE006,office,Bureau Tertiaire,75.47,11.32,14.4,80.2,574.1,17,6,Sunday,1,1,1
2023-01-01 18:00:00,SITE006,office,Bureau Tertiaire,136.51,20.48,14.4,68.7,477.8,18,6,Sunday,1,1,1
2023-01-01 19:00:00,SITE006,office,Bureau Tertiaire,70.56,10.58,17.8,74.9,203.1,19,6,Sunday,1,1,0
2023-01-01 20:00:00,SITE006,office,Bureau Tertiaire,83.91,12.59,13.0,71.2,0.0,20,6,Sunday,1,1,0
2023-01-01 21:00:00,SITE006,office,Bureau Tertiaire,79.42,11.91,10.2,75.5,0.0,21,6,Sunday,1,1,0
2023-01-01 22:00:00,SITE006,office,Bureau Tertiaire,82.56,12.38,11.5,66.4,0.0,22,6,Sunday,1,1,0
2023-01-01 23:00:00,SITE006,office,Bureau Tertiaire,80.37,12.06,15.9,71.6,14.0,23,6,Sunday,1,1,0
2023-01-02 00:00:00,SITE006,office,Bureau Tertiaire,80.84,12.13,9.2,76.0,57.8,0,0,Monday,1,0,0
2023-01-02 01:00:00,SITE006,office,Bureau Tertiaire,58.57,8.79,12.9,68.2,0.0,1,0,Monday,1,0,0
2023-01-02 02:00:00,SITE006,office,Bureau Tertiaire,68.01,10.2,12.0,73.7,22.4,2,0,Monday,1,0,0
2023-01-02 03:00:00,SITE006,office,Bureau Tertiaire,74.5,11.18,11.3,69.1,97.9,3,0,Monday,1,0,0
2023-01-02 04:00:00,SITE006,office,Bureau Tertiaire,71.89,10.78,13.4,65.2,46.0,4,0,Monday,1,0,0
2023-01-02 05:00:00,SITE006,office,Bureau Tertiaire,68.25,10.24,12.6,69.2,12.7,5,0,Monday,1,0,0
2023-01-02 06:00:00,SITE006,office,Bureau Tertiaire,59.96,8.99,13.4,63.4,91.1,6,0,Monday,1,0,0
2023-01-02 07:00:00,SITE006,office,Bureau Tertiaire,66.54,9.98,17.5,70.6,200.2,7,0,Monday,1,0,0
2023-01-02 08:00:00,SITE006,office,Bureau Tertiaire,95.49,14.32,15.2,69.2,429.9,8,0,Monday,1,0,1
2023-01-02 09:00:00,SITE006,office,Bureau Tertiaire,119.92,17.99,22.5,57.6,555.9,9,0,Monday,1,0,1
2023-01-02 10:00:00,SITE006,office,Bureau Tertiaire,157.07,23.56,21.9,78.0,637.2,10,0,Monday,1,0,1
2023-01-02 11:00:00,SITE006,office,Bureau Tertiaire,150.53,22.58,19.9,75.1,785.6,11,0,Monday,1,0,1
2023-01-02 12:00:00,SITE006,office,Bureau Tertiaire,158.76,23.81,17.2,82.1,785.3,12,0,Monday,1,0,1
2023-01-02 13:00:00,SITE006,office,Bureau Tertiaire,163.6,24.54,15.0,74.1,875.8,13,0,Monday,1,0,1
2023-01-02 14:00:00,SITE006,office,Bureau Tertiaire,163.19,24.48,16.4,70.5,942.9,14,0,Monday,1,0,1
2023-01-02 15:00:00,SITE006,office,Bureau Tertiaire,161.89,24.28,22.4,71.5,798.1,15,0,Monday,1,0,1
2023-01-02 16:00:00,SITE006,office,Bureau Tertiaire,173.26,25.99,15.3,68.1,653.5,16,0,Monday,1,0,1
2023-01-02 17:00:00,SITE006,office,Bureau Tertiaire,310.14,46.52,15.8,66.7,601.6,17,0,Monday,1,0,1
2023-01-02 18:00:00,SITE006,office,Bureau Tertiaire,252.92,37.94,15.7,68.9,387.7,18,0,Monday,1,0,1
2023-01-02 19:00:00,SITE006,office,Bureau Tertiaire,71.05,10.66,12.4,79.1,184.4,19,0,Monday,1,0,0
2023-01-02 20:00:00,SITE006,office,Bureau Tertiaire,65.93,9.89,14.4,67.6,6.9,20,0,Monday,1,0,0
2023-01-02 21:00:00,SITE006,office,Bureau Tertiaire,81.7,12.26,8.9,73.1,0.0,21,0,Monday,1,0,0
2023-01-02 22:00:00,SITE006,office,Bureau Tertiaire,71.9,10.78,12.2,73.9,0.0,22,0,Monday,1,0,0
2023-01-02 23:00:00,SITE006,office,Bureau Tertiaire,71.94,10.79,9.9,62.8,0.0,23,0,Monday,1,0,0
2023-01-03 00:00:00,SITE006,office,Bureau Tertiaire,68.8,10.32,12.0,71.1,67.1,0,1,Tuesday,1,0,0
2023-01-03 01:00:00,SITE006,office,Bureau Tertiaire,67.16,10.07,9.1,66.0,15.7,1,1,Tuesday,1,0,0
2023-01-03 02:00:00,SITE006,office,Bureau Tertiaire,70.63,10.59,12.4,66.6,0.0,2,1,Tuesday,1,0,0
2023-01-03 03:00:00,SITE006,office,Bureau Tertiaire,68.2,10.23,13.4,63.9,0.0,3,1,Tuesday,1,0,0
2023-01-03 04:00:00,SITE006,office,Bureau Tertiaire,69.45,10.42,11.7,77.0,21.0,4,1,Tuesday,1,0,0
2023-01-03 05:00:00,SITE006,office,Bureau Tertiaire,64.31,9.65,14.1,67.5,0.0,5,1,Tuesday,1,0,0
2023-01-03 06:00:00,SITE006,office,Bureau Tertiaire,69.01,10.35,13.3,60.3,0.0,6,1,Tuesday,1,0,0
2023-01-03 07:00:00,SITE006,office,Bureau Tertiaire,62.87,9.43,20.1,68.4,170.7,7,1,Tuesday,1,0,0
2023-01-03 08:00:00,SITE006,office,Bureau Tertiaire,84.49,12.67,17.2,69.0,395.6,8,1,Tuesday,1,0,1
2023-01-03 09:00:00,SITE006,office,Bureau Tertiaire,119.46,17.92,17.1,62.4,535.4,9,1,Tuesday,1,0,1
2023-01-03 10:00:00,SITE006,office,Bureau Tertiaire,155.11,23.27,19.0,60.3,734.2,10,1,Tuesday,1,0,1
2023-01-03 11:00:00,SITE006,office,Bureau Tertiaire,156.91,23.54,22.6,66.6,901.3,11,1,Tuesday,1,0,1
2023-01-03 12:00:00,SITE006,office,Bureau Tertiaire,154.74,23.21,21.3,72.7,986.2,12,1,Tuesday,1,0,1
2023-01-03 13:00:00,SITE006,office,Bureau Tertiaire,153.07,22.96,20.0,63.8,805.8,13,1,Tuesday,1,0,1
2023-01-03 14:00:00,SITE006,office,Bureau Tertiaire,154.08,23.11,21.6,68.7,876.2,14,1,Tuesday,1,0,1
2023-01-03 15:00:00,SITE006,office,Bureau Tertiaire,160.84,24.13,22.8,61.9,801.8,15,1,Tuesday,1,0,1
2023-01-03 16:00:00,SITE006,office,Bureau Tertiaire,157.63,23.64,17.1,58.5,683.7,16,1,Tuesday,1,0,1
2023-01-03 17:00:00,SITE006,office,Bureau Tertiaire,158.22,23.73,19.3,72.6,539.5,17,1,Tuesday,1,0,1
2023-01-03 18:00:00,SITE006,office,Bureau Tertiaire,112.94,16.94,16.0,69.9,380.7,18,1,Tuesday,1,0,1
2023-01-03 19:00:00,SITE006,office,Bureau Tertiaire,68.4,10.26,14.9,67.6,149.8,19,1,Tuesday,1,0,0
2023-01-03 20:00:00,SITE006,office,Bureau Tertiaire,75.24,11.29,11.8,73.0,53.5,20,1,Tuesday,1,0,0
2023-01-03 21:00:00,SITE006,office,Bureau Tertiaire,65.57,9.84,10.4,67.5,0.0,21,1,Tuesday,1,0,0
2023-01-03 22:00:00,SITE006,office,Bureau Tertiaire,72.79,10.92,15.1,76.3,0.0,22,1,Tuesday,1,0,0
2023-01-03 23:00:00,SITE006,office,Bureau Tertiaire,56.62,8.49,10.9,77.2,0.0,23,1,Tuesday,1,0,0
2023-01-04 00:00:00,SITE006,office,Bureau Tertiaire,70.27,10.54,10.2,75.1,0.0,0,2,Wednesday,1,0,0
2023-01-04 01:00:00,SITE006,office,Bureau Tertiaire,65.89,9.88,10.9,63.6,0.0,1,2,Wednesday,1,0,0
2023-01-04 02:00:00,SITE006,office,Bureau Tertiaire,67.22,10.08,12.1,68.3,0.0,2,2,Wednesday,1,0,0
2023-01-04 03:00:00,SITE006,office,Bureau Tertiaire,70.31,10.55,12.7,74.4,0.0,3,2,Wednesday,1,0,0
2023-01-04 04:00:00,SITE006,office,Bureau Tertiaire,75.59,11.34,10.7,67.2,0.0,4,2,Wednesday,1,0,0
2023-01-04 05:00:00,SITE006,office,Bureau Tertiaire,60.27,9.04,18.6,73.5,136.2,5,2,Wednesday,1,0,0
2023-01-04 06:00:00,SITE006,office,Bureau Tertiaire,71.92,10.79,10.7,77.2,0.8,6,2,Wednesday,1,0,0
2023-01-04 07:00:00,SITE006,office,Bureau Tertiaire,73.5,11.03,14.5,69.7,166.4,7,2,Wednesday,1,0,0
2023-01-04 08:00:00,SITE006,office,Bureau Tertiaire,79.75,11.96,19.3,74.2,344.1,8,2,Wednesday,1,0,1
2023-01-04 09:00:00,SITE006,office,Bureau Tertiaire,131.03,19.65,22.0,78.4,596.1,9,2,Wednesday,1,0,1
2023-01-04 10:00:00,SITE006,office,Bureau Tertiaire,148.8,22.32,19.5,72.6,779.6,10,2,Wednesday,1,0,1
2023-01-04 11:00:00,SITE006,office,Bureau Tertiaire,152.86,22.93,21.2,73.5,686.3,11,2,Wednesday,1,0,1
2023-01-04 12:00:00,SITE006,office,Bureau Tertiaire,155.05,23.26,16.9,70.7,934.2,12,2,Wednesday,1,0,1
2023-01-04 13:00:00,SITE006,office,Bureau Tertiaire,153.48,23.02,19.1,68.2,887.8,13,2,Wednesday,1,0,1
2023-01-04 14:00:00,SITE006,office,Bureau Tertiaire,145.63,21.84,21.4,64.4,932.5,14,2,Wednesday,1,0,1
2023-01-04 15:00:00,SITE006,office,Bureau Tertiaire,157.95,23.69,15.4,76.7,,15,2,Wednesday,1,0,1
2023-01-04 16:00:00,SITE006,office,Bureau Tertiaire,156.31,23.45,22.0,71.5,,16,2,Wednesday,1,0,1
2023-01-04 17:00:00,SITE006,office,Bureau Tertiaire,166.19,24.93,13.9,59.3,,17,2,Wednesday,1,0,1
2023-01-04 18:00:00,SITE006,office,Bureau Tertiaire,126.19,18.93,12.5,70.2,,18,2,Wednesday,1,0,1
2023-01-04 19:00:00,SITE006,office,Bureau Tertiaire,64.18,9.63,13.8,70.7,,19,2,Wednesday,1,0,0
2023-01-04 20:00:00,SITE006,office,Bureau Tertiaire,66.13,9.92,12.3,66.9,53.3,20,2,Wednesday,1,0,0
2023-01-04 21:00:00,SITE006,office,Bureau Tertiaire,82.22,12.33,10.8,76.3,0.0,21,2,Wednesday,1,0,0
2023-01-04 22:00:00,SITE006,office,Bureau Tertiaire,67.83,10.18,13.8,63.8,92.3,22,2,Wednesday,1,0,0
2023-01-04 23:00:00,SITE006,office,Bureau Tertiaire,73.75,11.06,12.7,72.0,2.2,23,2,Wednesday,1,0,0
2023-01-05 00:00:00,SITE006,office,Bureau Tertiaire,69.15,10.37,6.9,66.6,12.7,0,3,Thursday,1,0,0
2023-01-05 01:00:00,SITE006,office,Bureau Tertiaire,69.67,10.45,11.9,72.8,80.2,1,3,Thursday,1,0,0
2023-01-05 02:00:00,SITE006,office,Bureau Tertiaire,68.7,10.31,9.8,75.2,45.3,2,3,Thursday,1,0,0
2023-01-05 03:00:00,SITE006,office,Bureau Tertiaire,69.37,10.41,9.7,68.3,68.2,3,3,Thursday,1,0,0
2023-01-05 04:00:00,SITE006,office,Bureau Tertiaire,71.51,10.73,13.7,77.1,0.0,4,3,Thursday,1,0,0
2023-01-05 05:00:00,SITE006,office,Bureau Tertiaire,77.68,11.65,14.5,63.2,31.0,5,3,Thursday,1,0,0
2023-01-05 06:00:00,SITE006,office,Bureau Tertiaire,69.74,10.46,13.2,75.7,95.6,6,3,Thursday,1,0,0
2023-01-05 07:00:00,SITE006,office,Bureau Tertiaire,62.45,9.37,17.4,76.6,227.0,7,3,Thursday,1,0,0
2023-01-05 08:00:00,SITE006,office,Bureau Tertiaire,81.35,12.2,20.4,69.7,342.0,8,3,Thursday,1,0,1
2023-01-05 09:00:00,SITE006,office,Bureau Tertiaire,123.48,18.52,16.3,74.8,574.8,9,3,Thursday,1,0,1
2023-01-05 10:00:00,SITE006,office,Bureau Tertiaire,155.24,23.29,20.9,74.7,717.3,10,3,Thursday,1,0,1
2023-01-05 11:00:00,SITE006,office,Bureau Tertiaire,155.01,23.25,17.9,69.7,965.4,11,3,Thursday,1,0,1
2023-01-05 12:00:00,SITE006,office,Bureau Tertiaire,168.53,25.28,18.2,75.5,925.6,12,3,Thursday,1,0,1
2023-01-05 13:00:00,SITE006,office,Bureau Tertiaire,146.96,22.04,20.5,79.7,890.2,13,3,Thursday,1,0,1
2023-01-05 14:00:00,SITE006,office,Bureau Tertiaire,157.34,23.6,18.2,63.4,893.9,14,3,Thursday,1,0,1
2023-01-05 15:00:00,SITE006,office,Bureau Tertiaire,58.34,8.75,19.3,74.2,814.1,15,3,Thursday,1,0,1
2023-01-05 16:00:00,SITE006,office,Bureau Tertiaire,,,17.5,73.7,726.7,16,3,Thursday,1,0,1
2023-01-05 17:00:00,SITE006,office,Bureau Tertiaire,,,16.5,67.0,546.0,17,3,Thursday,1,0,1
2023-01-05 18:00:00,SITE006,office,Bureau Tertiaire,133.19,19.98,14.1,68.0,494.4,18,3,Thursday,1,0,1
2023-01-05 19:00:00,SITE006,office,Bureau Tertiaire,71.65,10.75,12.6,67.2,,19,3,Thursday,1,0,0
2023-01-05 20:00:00,SITE006,office,Bureau Tertiaire,66.49,9.97,14.3,73.5,2.5,20,3,Thursday,1,0,0
2023-01-05 21:00:00,SITE006,office,Bureau Tertiaire,63.35,9.5,11.8,66.9,37.0,21,3,Thursday,1,0,0
2023-01-05 22:00:00,SITE006,office,Bureau Tertiaire,82.57,12.39,9.6,75.1,73.7,22,3,Thursday,1,0,0
2023-01-05 23:00:00,SITE006,office,Bureau Tertiaire,84.66,12.7,7.8,71.8,29.4,23,3,Thursday,1,0,0
2023-01-06 00:00:00,SITE006,office,Bureau Tertiaire,72.85,10.93,9.5,65.1,99.9,0,4,Friday,1,0,0
2023-01-06 01:00:00,SITE006,office,Bureau Tertiaire,58.36,8.75,9.5,68.1,0.0,1,4,Friday,1,0,0
2023-01-06 02:00:00,SITE006,office,Bureau Tertiaire,71.52,10.73,9.4,67.6,0.0,2,4,Friday,1,0,0
2023-01-06 03:00:00,SITE006,office,Bureau Tertiaire,76.1,11.41,9.4,58.6,0.0,3,4,Friday,1,0,0
2023-01-06 04:00:00,SITE006,office,Bureau Tertiaire,62.96,9.44,13.1,77.6,0.0,4,4,Friday,1,0,0
2023-01-06 05:00:00,SITE006,office,Bureau Tertiaire,62.62,9.39,14.0,60.6,23.4,5,4,Friday,1,0,0
2023-01-06 06:00:00,SITE006,office,Bureau Tertiaire,60.03,9.01,18.4,71.9,9.0,6,4,Friday,1,0,0
2023-01-06 07:00:00,SITE006,office,Bureau Tertiaire,57.77,8.67,14.7,66.0,230.4,7,4,Friday,1,0,0
2023-01-06 08:00:00,SITE006,office,Bureau Tertiaire,83.92,12.59,17.7,77.4,315.6,8,4,Friday,1,0,1
2023-01-06 09:00:00,SITE006,office,Bureau Tertiaire,122.82,18.42,18.0,68.2,611.7,9,4,Friday,1,0,1
2023-01-06 10:00:00,SITE006,office,Bureau Tertiaire,149.53,22.43,17.8,64.3,735.0,10,4,Friday,1,0,1
2023-01-06 11:00:00,SITE006,office,Bureau Tertiaire,141.5,21.22,20.4,64.9,886.2,11,4,Friday,1,0,1
2023-01-06 12:00:00,SITE006,office,Bureau Tertiaire,151.31,22.7,20.0,69.2,912.8,12,4,Friday,1,0,1
2023-01-06 13:00:00,SITE006,office,Bureau Tertiaire,155.95,23.39,20.3,65.6,822.3,13,4,Friday,1,0,1
2023-01-06 14:00:00,SITE006,office,Bureau Tertiaire,158.6,23.79,22.6,76.9,822.8,14,4,Friday,1,0,1
2023-01-06 15:00:00,SITE006,office,Bureau Tertiaire,155.56,23.33,19.3,69.9,894.7,15,4,Friday,1,0,1
2023-01-06 16:00:00,SITE006,office,Bureau Tertiaire,165.88,24.88,14.6,68.8,631.9,16,4,Friday,1,0,1
2023-01-06 17:00:00,SITE006,office,Bureau Tertiaire,152.69,22.9,17.3,67.4,594.6,17,4,Friday,1,0,1
2023-01-06 18:00:00,SITE006,office,Bureau Tertiaire,118.72,17.81,16.4,71.0,370.7,18,4,Friday,1,0,1
2023-01-06 19:00:00,SITE006,office,Bureau Tertiaire,58.64,8.8,14.1,66.2,203.2,19,4,Friday,1,0,0
2023-01-06 20:00:00,SITE006,office,Bureau Tertiaire,69.11,10.37,15.1,69.4,37.4,20,4,Friday,1,0,0
2023-01-06 21:00:00,SITE006,office,Bureau Tertiaire,77.74,11.66,10.6,67.6,0.2,21,4,Friday,1,0,0
2023-01-06 22:00:00,SITE006,office,Bureau Tertiaire,66.91,10.04,10.5,71.4,25.8,22,4,Friday,1,0,0
2023-01-06 23:00:00,SITE006,office,Bureau Tertiaire,74.88,11.23,9.2,75.9,0.0,23,4,Friday,1,0,0
2023-01-07 00:00:00,SITE006,office,Bureau Tertiaire,83.78,12.57,10.0,61.0,0.0,0,5,Saturday,1,1,0
2023-01-07 01:00:00,SITE006,office,Bureau Tertiaire,81.39,12.21,11.5,78.5,40.7,1,5,Saturday,1,1,0
2023-01-07 02:00:00,SITE006,office,Bureau Tertiaire,85.71,12.86,9.3,69.6,28.1,2,5,Saturday,1,1,0
2023-01-07 03:00:00,SITE006,office,Bureau Tertiaire,84.29,12.64,13.7,71.4,0.0,3,5,Saturday,1,1,0
2023-01-07 04:00:00,SITE006,office,Bureau Tertiaire,77.37,11.6,15.1,64.1,0.0,4,5,Saturday,1,1,0
2023-01-07 05:00:00,SITE006,office,Bureau Tertiaire,70.3,10.55,15.5,72.7,0.0,5,5,Saturday,1,1,0
2023-01-07 06:00:00,SITE006,office,Bureau Tertiaire,73.87,11.08,15.7,57.9,0.0,6,5,Saturday,1,1,0
2023-01-07 07:00:00,SITE006,office,Bureau Tertiaire,71.09,10.66,18.8,68.8,269.2,7,5,Saturday,1,1,0
2023-01-07 08:00:00,SITE006,office,Bureau Tertiaire,75.11,11.27,18.6,80.8,379.6,8,5,Saturday,1,1,1
2023-01-07 09:00:00,SITE006,office,Bureau Tertiaire,69.82,10.47,20.7,80.3,603.3,9,5,Saturday,1,1,1
2023-01-07 10:00:00,SITE006,office,Bureau Tertiaire,71.06,10.66,20.9,60.1,748.9,10,5,Saturday,1,1,1
2023-01-07 11:00:00,SITE006,office,Bureau Tertiaire,75.48,11.32,18.4,70.0,821.7,11,5,Saturday,1,1,1
2023-01-07 12:00:00,SITE006,office,Bureau Tertiaire,69.04,10.36,21.0,71.8,1035.9,12,5,Saturday,1,1,1
2023-01-07 13:00:00,SITE006,office,Bureau Tertiaire,28.99,4.35,23.3,67.1,922.1,13,5,Saturday,1,1,1
2023-01-07 14:00:00,SITE006,office,Bureau Tertiaire,72.02,10.8,17.1,64.1,923.3,14,5,Saturday,1,1,1
2023-01-07 15:00:00,SITE006,office,Bureau Tertiaire,66.35,9.95,19.2,68.3,795.8,15,5,Saturday,1,1,1
2023-01-07 16:00:00,SITE006,office,Bureau Tertiaire,67.35,10.1,21.1,66.7,738.9,16,5,Saturday,1,1,1
2023-01-07 17:00:00,SITE006,office,Bureau Tertiaire,72.24,10.84,14.5,66.4,696.7,17,5,Saturday,1,1,1
2023-01-07 18:00:00,SITE006,office,Bureau Tertiaire,73.5,11.02,13.2,67.6,453.9,18,5,Saturday,1,1,1
2023-01-07 19:00:00,SITE006,office,Bureau Tertiaire,77.38,11.61,16.7,76.8,229.7,19,5,Saturday,1,1,0
2023-01-07 20:00:00,SITE006,office,Bureau Tertiaire,75.33,11.3,11.8,57.1,24.0,20,5,Saturday,1,1,0
2023-01-07 21:00:00,SITE006,office,Bureau Tertiaire,91.39,13.71,8.8,76.1,0.0,21,5,Saturday,1,1,0
2023-01-07 22:00:00,SITE006,office,Bureau Tertiaire,86.57,12.99,9.8,66.7,0.0,22,5,Saturday,1,1,0
2023-01-07 23:00:00,SITE006,office,Bureau Tertiaire,86.93,13.04,8.4,61.8,63.4,23,5,Saturday,1,1,0
2023-01-08 00:00:00,SITE006,office,Bureau Tertiaire,82.75,12.41,9.1,64.1,5.7,0,6,Sunday,1,1,0
2023-01-08 01:00:00,SITE006,office,Bureau Tertiaire,78.9,11.83,7.8,61.1,0.0,1,6,Sunday,1,1,0
2023-01-08 02:00:00,SITE006,office,Bureau Tertiaire,79.23,11.88,11.3,72.0,11.1,2,6,Sunday,1,1,0
2023-01-08 03:00:00,SITE006,office,Bureau Tertiaire,90.23,13.53,8.5,74.9,0.0,3,6,Sunday,1,1,0
2023-01-08 04:00:00,SITE006,office,Bureau Tertiaire,84.25,12.64,11.3,64.5,0.0,4,6,Sunday,1,1,0
2023-01-08 05:00:00,SITE006,office,Bureau Tertiaire,78.74,11.81,12.4,70.7,98.1,5,6,Sunday,1,1,0
2023-01-08 06:00:00,SITE006,office,Bureau Tertiaire,80.63,12.09,14.9,66.5,0.0,6,6,Sunday,1,1,0
2023-01-08 07:00:00,SITE006,office,Bureau Tertiaire,73.21,10.98,17.7,72.6,147.2,7,6,Sunday,1,1,0
2023-01-08 08:00:00,SITE006,office,Bureau Tertiaire,81.74,12.26,14.2,65.3,391.3,8,6,Sunday,1,1,1
2023-01-08 09:00:00,SITE006,office,Bureau Tertiaire,69.46,10.42,19.7,62.2,533.1,9,6,Sunday,1,1,1
2023-01-08 10:00:00,SITE006,office,Bureau Tertiaire,60.21,9.03,20.0,63.6,701.6,10,6,Sunday,1,1,1
2023-01-08 11:00:00,SITE006,office,Bureau Tertiaire,61.73,9.26,20.2,65.8,864.2,11,6,Sunday,1,1,1
2023-01-08 12:00:00,SITE006,office,Bureau Tertiaire,66.97,10.05,17.8,64.9,949.0,12,6,Sunday,1,1,1
2023-01-08 13:00:00,SITE006,office,Bureau Tertiaire,72.54,10.88,22.3,72.2,927.1,13,6,Sunday,1,1,1
2023-01-08 14:00:00,SITE006,office,Bureau Tertiaire,78.58,11.79,17.1,67.7,853.7,14,6,Sunday,1,1,1
2023-01-08 15:00:00,SITE006,office,Bureau Tertiaire,62.71,9.41,19.1,68.8,889.0,15,6,Sunday,1,1,1
2023-01-08 16:00:00,SITE006,office,Bureau Tertiaire,71.36,10.7,17.8,61.0,658.2,16,6,Sunday,1,1,1
2023-01-08 17:00:00,SITE006,office,Bureau Tertiaire,74.18,11.13,16.7,68.1,529.4,17,6,Sunday,1,1,1
2023-01-08 18:00:00,SITE006,office,Bureau Tertiaire,71.21,10.68,15.0,66.6,353.5,18,6,Sunday,1,1,1
2023-01-08 19:00:00,SITE006,office,Bureau Tertiaire,68.22,10.23,16.1,67.9,265.8,19,6,Sunday,1,1,0
2023-01-08 20:00:00,SITE006,office,Bureau Tertiaire,0.0,0.0,13.8,57.6,26.9,20,6,Sunday,1,1,0
2023-01-08 21:00:00,SITE006,office,Bureau Tertiaire,0.0,0.0,10.8,67.8,51.4,21,6,Sunday,1,1,0
2023-01-08 22:00:00,SITE006,office,Bureau Tertiaire,0.0,0.0,9.8,64.8,23.3,22,6,Sunday,1,1,0
2023-01-08 23:00:00,SITE006,office,Bureau Tertiaire,0.0,0.0,9.0,77.8,5.8,23,6,Sunday,1,1,0
2023-01-09 00:00:00,SITE006,office,Bureau Tertiaire,69.99,10.5,9.2,67.6,71.5,0,0,Monday,1,0,0
2023-01-09 01:00:00,SITE006,office,Bureau Tertiaire,61.07,9.16,11.5,68.4,13.2,1,0,Monday,1,0,0
2023-01-09 02:00:00,SITE006,office,Bureau Tertiaire,75.13,11.27,8.0,67.5,0.0,2,0,Monday,1,0,0
2023-01-09 03:00:00,SITE006,office,Bureau Tertiaire,66.46,9.97,15.0,65.6,0.0,3,0,Monday,1,0,0
2023-01-09 04:00:00,SITE006,office,Bureau Tertiaire,70.33,10.55,9.4,70.7,12.2,4,0,Monday,1,0,0
2023-01-09 05:00:00,SITE006,office,Bureau Tertiaire,70.57,10.59,15.6,62.6,35.5,5,0,Monday,1,0,0
2023-01-09 06:00:00,SITE006,office,Bureau Tertiaire,63.64,9.55,12.9,72.0,0.0,6,0,Monday,1,0,0
2023-01-09 07:00:00,SITE006,office,Bureau Tertiaire,62.65,9.4,14.8,66.9,270.8,7,0,Monday,1,0,0
2023-01-09 08:00:00,SITE006,office,Bureau Tertiaire,71.17,10.68,20.8,64.5,481.3,8,0,Monday,1,0,1
2023-01-09 09:00:00,SITE006,office,Bureau Tertiaire,111.37,16.71,18.3,67.6,608.3,9,0,Monday,1,0,1
2023-01-09 10:00:00,SITE006,office,Bureau Tertiaire,161.95,24.29,21.8,66.8,811.5,10,0,Monday,1,0,1
2023-01-09 11:00:00,SITE006,office,Bureau Tertiaire,152.99,22.95,20.2,60.7,819.3,11,0,Monday,1,0,1
2023-01-09 12:00:00,SITE006,office,Bureau Tertiaire,149.96,22.49,19.5,63.7,913.1,12,0,Monday,1,0,1
2023-01-09 13:00:00,SITE006,office,Bureau Tertiaire,155.76,23.36,18.1,71.6,992.2,13,0,Monday,1,0,1
2023-01-09 14:00:00,SITE006,office,Bureau Tertiaire,157.33,23.6,21.0,65.7,889.6,14,0,Monday,1,0,1
2023-01-09 15:00:00,SITE006,office,Bureau Tertiaire,152.76,22.91,18.5,72.7,873.8,15,0,Monday,1,0,1
2023-01-09 16:00:00,SITE006,office,Bureau Tertiaire,155.02,23.25,17.9,62.4,678.0,16,0,Monday,1,0,1
2023-01-09 17:00:00,SITE006,office,Bureau Tertiaire,148.47,22.27,19.0,68.3,472.4,17,0,Monday,1,0,1
