timestamp,site_id,site_type,site_name,consumption_kwh,consumption_euros,temperature_celsius,humidity_percent,solar_irradiance_wm2,hour,day_of_week,day_name,month,is_weekend,is_working_hours
2023-01-03 12:00:00,SITE003,datacenter,Data Center,727.73,109.16,21.4,76.1,878.4,12,1,Tuesday,1,0,1
2023-01-03 13:00:00,SITE003,datacenter,Data Center,763.0,114.45,17.7,76.0,825.9,13,1,Tuesday,1,0,1
2023-01-03 14:00:00,SITE003,datacenter,Data Center,683.46,102.52,20.2,71.3,928.2,14,1,Tuesday,1,0,1
2023-01-03 15:00:00,SITE003,datacenter,Data Center,708.46,106.27,19.1,80.2,847.3,15,1,Tuesday,1,0,1
2023-01-03 16:00:00,SITE003,datacenter,Data Center,746.28,111.94,16.5,72.1,708.8,16,1,Tuesday,1,0,1
2023-01-03 17:00:00,SITE003,datacenter,Data Center,788.09,118.21,15.1,72.9,669.2,17,1,Tuesday,1,0,1
2023-01-03 18:00:00,SITE003,datacenter,Data Center,689.88,103.48,18.2,75.7,320.3,18,1,Tuesday,1,0,1
2023-01-03 19:00:00,SITE003,datacenter,Data Center,758.04,113.71,15.7,65.5,266.4,19,1,Tuesday,1,0,1
2023-01-03 20:00:00,SITE003,datacenter,Data Center,763.93,114.59,13.8,63.0,0.0,20,1,Tuesday,1,0,1
2023-01-03 21:00:00,SITE003,datacenter,Data Center,826.19,123.93,10.2,67.7,83.9,21,1,Tuesday,1,0,1
2023-01-03 22:00:00,SITE003,datacenter,Data Center,835.72,125.36,9.4,64.2,27.3,22,1,Tuesday,1,0,1
2023-01-03 23:00:00,SITE003,datacenter,Data Center,830.08,124.51,8.6,73.8,73.4,23,1,Tuesday,1,0,1
2023-01-04 00:00:00,SITE003,datacenter,Data Center,858.07,128.71,9.8,59.4,0.0,0,2,Wednesday,1,0,1
2023-01-04 01:00:00,SITE003,datacenter,Data Center,823.87,123.58,11.2,79.0,0.0,1,2,Wednesday,1,0,1
2023-01-04 02:00:00,SITE003,datacenter,Data Center,847.88,127.18,8.8,74.3,18.8,2,2,Wednesday,1,0,1
2023-01-04 03:00:00,SITE003,datacenter,Data Center,882.17,132.33,10.0,69.2,0.0,3,2,Wednesday,1,0,1
2023-01-04 04:00:00,SITE003,datacenter,Data Center,776.19,116.43,14.5,74.2,74.9,4,2,Wednesday,1,0,1
2023-01-04 05:00:00,SITE003,datacenter,Data Center,798.44,119.77,12.8,68.2,0.0,5,2,Wednesday,1,0,1
2023-01-04 06:00:00,SITE003,datacenter,Data Center,804.78,120.72,13.9,67.7,0.0,6,2,Wednesday,1,0,1
2023-01-04 07:00:00,SITE003,datacenter,Data Center,760.95,114.14,19.9,70.6,191.9,7,2,Wednesday,1,0,1
2023-01-04 08:00:00,SITE003,datacenter,Data Center,809.62,121.44,,81.8,466.4,8,2,Wednesday,1,0,1
2023-01-04 09:00:00,SITE003,datacenter,Data Center,793.55,119.03,16.1,73.5,643.6,9,2,Wednesday,1,0,1
2023-01-04 10:00:00,SITE003,datacenter,Data Center,762.29,114.34,21.8,67.3,731.3,10,2,Wednesday,1,0,1
2023-01-04 11:00:00,SITE003,datacenter,Data Center,754.93,113.24,23.5,74.2,832.7,11,2,Wednesday,1,0,1
2023-01-04 12:00:00,SITE003,datacenter,Data Center,757.98,113.7,16.2,72.7,955.6,12,2,Wednesday,1,0,1
2023-01-04 13:00:00,SITE003,datacenter,Data Center,690.79,103.62,19.9,63.3,837.5,13,2,Wednesday,1,0,1
2023-01-04 14:00:00,SITE003,datacenter,Data Center,684.25,102.64,19.6,69.5,940.2,14,2,Wednesday,1,0,1
2023-01-04 15:00:00,SITE003,datacenter,Data Center,725.12,108.77,16.4,71.6,801.9,15,2,Wednesday,1,0,1
2023-01-04 16:00:00,SITE003,datacenter,Data Center,702.22,105.33,17.3,69.9,706.8,16,2,Wednesday,1,0,1
2023-01-04 17:00:00,SITE003,datacenter,Data Center,818.23,122.73,12.3,64.7,502.1,17,2,Wednesday,1,0,1
2023-01-04 18:00:00,SITE003,datacenter,Data Center,826.31,123.95,13.0,62.0,465.6,18,2,Wednesday,1,0,1
2023-01-04 19:00:00,SITE003,datacenter,Data Center,766.38,114.96,14.3,73.1,256.0,19,2,Wednesday,1,0,1
2023-01-04 20:00:00,SITE003,datacenter,Data Center,778.95,116.84,12.3,79.0,6.0,20,2,Wednesday,1,0,1
2023-01-04 21:00:00,SITE003,datacenter,Data Center,805.57,120.84,11.8,71.4,9.8,21,2,Wednesday,1,0,1
2023-01-04 22:00:00,SITE003,datacenter,Data Center,840.16,126.02,10.1,70.3,0.0,22,2,Wednesday,1,0,1
2023-01-04 23:00:00,SITE003,datacenter,Data Center,841.07,126.16,,63.1,38.6,23,2,Wednesday,1,0,1
2023-01-05 00:00:00,SITE003,datacenter,Data Center,776.04,116.41,13.2,67.3,0.0,0,3,Thursday,1,0,1
2023-01-05 01:00:00,SITE003,datacenter,Data Center,815.45,122.32,12.3,70.7,0.0,1,3,Thursday,1,0,1
2023-01-05 02:00:00,SITE003,datacenter,Data Center,841.09,126.16,10.2,64.1,22.9,2,3,Thursday,1,0,1
2023-01-05 03:00:00,SITE003,datacenter,Data Center,824.14,123.62,12.2,66.4,0.0,3,3,Thursday,1,0,1
2023-01-05 04:00:00,SITE003,datacenter,Data Center,850.87,127.63,11.0,75.5,88.8,4,3,Thursday,1,0,1
2023-01-05 05:00:00,SITE003,datacenter,Data Center,852.25,127.84,11.6,69.1,0.0,5,3,Thursday,1,0,1
2023-01-05 06:00:00,SITE003,datacenter,Data Center,797.89,119.68,13.4,73.0,0.0,6,3,Thursday,1,0,1
2023-01-05 07:00:00,SITE003,datacenter,Data Center,824.28,123.64,15.2,78.3,205.7,7,3,Thursday,1,0,1
2023-01-05 08:00:00,SITE003,datacenter,Data Center,754.53,113.18,15.8,69.0,369.3,8,3,Thursday,1,0,1
2023-01-05 09:00:00,SITE003,datacenter,Data Center,750.65,112.6,19.7,70.8,560.4,9,3,Thursday,1,0,1
2023-01-05 10:00:00,SITE003,datacenter,Data Center,767.0,115.05,17.9,76.7,719.1,10,3,Thursday,1,0,1
2023-01-05 11:00:00,SITE003,datacenter,Data Center,762.19,114.33,13.0,62.9,852.8,11,3,Thursday,1,0,1
2023-01-05 12:00:00,SITE003,datacenter,Data Center,737.05,110.56,16.6,78.5,959.8,12,3,Thursday,1,0,1
2023-01-05 13:00:00,SITE003,datacenter,Data Center,735.3,110.3,20.5,70.2,955.0,13,3,Thursday,1,0,1
2023-01-05 14:00:00,SITE003,datacenter,Data Center,747.97,112.19,23.1,75.9,814.0,14,3,Thursday,1,0,1
2023-01-05 15:00:00,SITE003,datacenter,Data Center,716.27,107.44,17.9,78.2,836.5,15,3,Thursday,1,0,1
2023-01-05 16:00:00,SITE003,datacenter,Data Center,737.09,110.56,16.8,75.2,667.6,16,3,Thursday,1,0,1
2023-01-05 17:00:00,SITE003,datacenter,Data Center,698.89,104.83,17.5,70.6,627.4,17,3,Thursday,1,0,1
2023-01-05 18:00:00,SITE003,datacenter,Data Center,716.48,107.47,17.9,73.2,397.9,18,3,Thursday,1,0,1
2023-01-05 19:00:00,SITE003,datacenter,Data Center,785.61,117.84,11.4,77.3,127.4,19,3,Thursday,1,0,1
2023-01-05 20:00:00,SITE003,datacenter,Data Center,829.57,124.44,10.5,66.9,0.0,20,3,Thursday,1,0,1
2023-01-05 21:00:00,SITE003,datacenter,Data Center,867.02,130.05,6.9,68.7,35.6,21,3,Thursday,1,0,1
2023-01-05 22:00:00,SITE003,datacenter,Data Center,766.54,114.98,15.3,67.7,0.0,22,3,Thursday,1,0,1
2023-01-05 23:00:00,SITE003,datacenter,Data Center,949.03,142.35,6.6,67.3,7.9,23,3,Thursday,1,0,1
2023-01-06 00:00:00,SITE003,datacenter,Data Center,906.7,136.0,8.2,72.3,4.9,0,4,Friday,1,0,1
2023-01-06 01:00:00,SITE003,datacenter,Data Center,807.23,121.08,10.9,81.3,28.8,1,4,Friday,1,0,1
2023-01-06 02:00:00,SITE003,datacenter,Data Center,810.9,121.63,11.7,73.1,61.2,2,4,Friday,1,0,1
2023-01-06 03:00:00,SITE003,datacenter,Data Center,843.96,126.59,12.9,66.8,0.0,3,4,Friday,1,0,1
2023-01-06 04:00:00,SITE003,datacenter,Data Center,764.63,114.69,14.9,76.0,34.8,4,4,Friday,1,0,1
2023-01-06 05:00:00,SITE003,datacenter,Data Center,800.36,120.05,13.7,70.0,0.0,5,4,Friday,1,0,1
2023-01-06 06:00:00,SITE003,datacenter,Data Center,796.59,119.49,13.7,68.9,4.3,6,4,Friday,1,0,1
2023-01-06 07:00:00,SITE003,datacenter,Data Center,709.12,106.37,18.1,73.1,193.7,7,4,Friday,1,0,1
2023-01-06 08:00:00,SITE003,datacenter,Data Center,741.57,111.24,19.1,66.1,353.6,8,4,Friday,1,0,1
2023-01-06 09:00:00,SITE003,datacenter,Data Center,751.1,112.66,18.2,75.1,618.2,9,4,Friday,1,0,1
2023-01-06 10:00:00,SITE003,datacenter,Data Center,742.77,111.42,21.8,72.1,646.4,10,4,Friday,1,0,1
2023-01-06 11:00:00,SITE003,datacenter,Data Center,708.46,106.27,20.3,77.0,,11,4,Friday,1,0,1
2023-01-06 12:00:00,SITE003,datacenter,Data Center,742.11,111.32,17.4,67.8,,12,4,Friday,1,0,1
2023-01-06 13:00:00,SITE003,datacenter,Data Center,733.07,109.96,23.5,72.5,,13,4,Friday,1,0,1
2023-01-06 14:00:00,SITE003,datacenter,Data Center,721.41,108.21,19.7,67.1,883.7,14,4,Friday,1,0,1
2023-01-06 15:00:00,SITE003,datacenter,Data Center,735.57,110.34,17.7,75.1,809.3,15,4,Friday,1,0,1
2023-01-06 16:00:00,SITE003,datacenter,Data Center,718.42,107.76,18.0,70.5,762.8,16,4,Friday,1,0,1
2023-01-06 17:00:00,SITE003,datacenter,Data Center,731.83,109.78,14.2,78.7,619.2,17,4,Friday,1,0,1
2023-01-06 18:00:00,SITE003,datacenter,Data Center,722.11,108.32,16.5,71.1,459.8,18,4,Friday,1,0,1
2023-01-06 19:00:00,SITE003,datacenter,Data Center,762.88,114.43,15.1,67.6,207.9,19,4,Friday,1,0,1
2023-01-06 20:00:00,SITE003,datacenter,Data Center,785.38,117.81,11.9,63.6,20.3,20,4,Friday,1,0,1
2023-01-06 21:00:00,SITE003,datacenter,Data Center,796.39,119.46,10.2,70.6,0.0,21,4,Friday,1,0,1
2023-01-06 22:00:00,SITE003,datacenter,Data Center,804.97,120.75,12.5,67.7,0.0,22,4,Friday,1,0,1
2023-01-06 23:00:00,SITE003,datacenter,Data Center,822.22,123.33,9.4,59.4,0.0,23,4,Friday,1,0,1
2023-01-07 00:00:00,SITE003,datacenter,Data Center,768.28,115.24,12.5,68.8,10.6,0,5,Saturday,1,1,1
2023-01-07 01:00:00,SITE003,datacenter,Data Center,797.93,119.69,12.2,60.4,46.6,1,5,Saturday,1,1,1
2023-01-07 02:00:00,SITE003,datacenter,Data Center,804.31,120.65,12.5,67.1,61.3,2,5,Saturday,1,1,1
2023-01-07 03:00:00,SITE003,datacenter,Data Center,872.34,130.85,10.4,77.0,0.0,3,5,Saturday,1,1,1
2023-01-07 04:00:00,SITE003,datacenter,Data Center,933.54,140.03,9.3,66.9,0.0,4,5,Saturday,1,1,1
2023-01-07 05:00:00,SITE003,datacenter,Data Center,806.27,120.94,14.5,65.8,0.0,5,5,Saturday,1,1,1
2023-01-07 06:00:00,SITE003,datacenter,Data Center,785.92,117.89,14.9,78.1,40.8,6,5,Saturday,1,1,1
2023-01-07 07:00:00,SITE003,datacenter,Data Center,808.54,121.28,16.0,71.8,130.9,7,5,Saturday,1,1,1
2023-01-07 08:00:00,SITE003,datacenter,Data Center,781.47,117.22,16.4,64.5,396.4,8,5,Saturday,1,1,1
2023-01-07 09:00:00,SITE003,datacenter,Data Center,729.29,109.39,20.8,72.0,599.5,9,5,Saturday,1,1,1
2023-01-07 10:00:00,SITE003,datacenter,Data Center,703.46,105.52,20.6,69.8,764.8,10,5,Saturday,1,1,1
2023-01-07 11:00:00,SITE003,datacenter,Data Center,739.8,110.97,20.5,68.6,833.4,11,5,Saturday,1,1,1
2023-01-07 12:00:00,SITE003,datacenter,Data Center,746.91,112.04,15.6,70.7,919.3,12,5,Saturday,1,1,1
2023-01-07 13:00:00,SITE003,datacenter,Data Center,756.14,113.42,21.9,70.5,989.6,13,5,Saturday,1,1,1
2023-01-07 14:00:00,SITE003,datacenter,Data Center,743.53,111.53,13.6,71.1,888.4,14,5,Saturday,1,1,1
2023-01-07 15:00:00,SITE003,datacenter,Data Center,727.61,109.14,15.3,63.7,790.2,15,5,Saturday,1,1,1
2023-01-07 16:00:00,SITE003,datacenter,Data Center,702.16,105.32,16.8,71.6,723.4,16,5,Saturday,1,1,1
2023-01-07 17:00:00,SITE003,datacenter,Data Center,744.67,111.7,15.8,71.5,659.1,17,5,Saturday,1,1,1
2023-01-07 18:00:00,SITE003,datacenter,Data Center,744.89,111.73,15.3,73.1,346.4,18,5,Saturday,1,1,1
2023-01-07 19:00:00,SITE003,datacenter,Data Center,0.0,0.0,16.4,72.5,241.3,19,5,Saturday,1,1,1
2023-01-07 20:00:00,SITE003,datacenter,Data Center,814.18,122.13,10.5,61.4,45.8,20,5,Saturday,1,1,1
2023-01-07 21:00:00,SITE003,datacenter,Data Center,792.89,118.93,14.8,66.9,10.3,21,5,Saturday,1,1,1
2023-01-07 22:00:00,SITE003,datacenter,Data Center,778.45,116.77,12.1,68.2,0.0,22,5,Saturday,1,1,1
2023-01-07 23:00:00,SITE003,datacenter,Data Center,888.79,133.32,7.6,67.6,35.7,23,5,Saturday,1,1,1
2023-01-08 00:00:00,SITE003,datacenter,Data Center,859.34,128.9,6.4,72.8,70.5,0,6,Sunday,1,1,1
2023-01-08 01:00:00,SITE003,datacenter,Data Center,819.86,122.98,12.5,74.9,0.0,1,6,Sunday,1,1,1
2023-01-08 02:00:00,SITE003,datacenter,Data Center,826.02,123.9,10.9,62.8,131.7,2,6,Sunday,1,1,1
2023-01-08 03:00:00,SITE003,datacenter,Data Center,844.0,126.6,13.7,74.3,0.0,3,6,Sunday,1,1,1
2023-01-08 04:00:00,SITE003,datacenter,Data Center,820.61,123.09,13.2,71.2,0.0,4,6,Sunday,1,1,1
2023-01-08 05:00:00,SITE003,datacenter,Data Center,857.48,128.62,10.1,66.9,75.2,5,6,Sunday,1,1,1
2023-01-08 06:00:00,SITE003,datacenter,Data Center,762.73,114.41,15.1,70.1,0.0,6,6,Sunday,1,1,1
2023-01-08 07:00:00,SITE003,datacenter,Data Center,788.72,118.31,15.4,59.7,134.0,7,6,Sunday,1,1,1
2023-01-08 08:00:00,SITE003,datacenter,Data Center,744.34,111.65,16.8,71.8,466.2,8,6,Sunday,1,1,1
2023-01-08 09:00:00,SITE003,datacenter,Data Center,722.95,108.44,19.2,64.9,652.5,9,6,Sunday,1,1,1
2023-01-08 10:00:00,SITE003,datacenter,Data Center,745.56,111.83,18.9,83.6,827.2,10,6,Sunday,1,1,1
2023-01-08 11:00:00,SITE003,datacenter,Data Center,722.46,108.37,21.5,78.3,817.0,11,6,Sunday,1,1,1
2023-01-08 12:00:00,SITE003,datacenter,Data Center,768.24,115.24,21.6,69.7,888.3,12,6,Sunday,1,1,1
2023-01-08 13:00:00,SITE003,datacenter,Data Center,761.22,114.18,21.4,74.3,908.9,13,6,Sunday,1,1,1
2023-01-08 14:00:00,SITE003,datacenter,Data Center,730.28,109.54,20.2,69.6,860.1,14,6,Sunday,1,1,1
2023-01-08 15:00:00,SITE003,datacenter,Data Center,764.84,114.73,15.7,74.4,753.4,15,6,Sunday,1,1,1
2023-01-08 16:00:00,SITE003,datacenter,Data Center,805.49,120.82,15.4,67.2,686.4,16,6,Sunday,1,1,1
2023-01-08 17:00:00,SITE003,datacenter,Data Center,715.33,107.3,16.4,65.6,536.8,17,6,Sunday,1,1,1
2023-01-08 18:00:00,SITE003,datacenter,Data Center,1138.63,170.8,17.4,72.4,337.3,18,6,Sunday,1,1,1
2023-01-08 19:00:00,SITE003,datacenter,Data Center,1223.06,183.46,13.5,73.6,149.3,19,6,Sunday,1,1,1
2023-01-08 20:00:00,SITE003,datacenter,Data Center,1253.36,188.0,12.1,65.6,2.9,20,6,Sunday,1,1,1
2023-01-08 21:00:00,SITE003,datacenter,Data Center,1227.39,184.11,13.3,67.6,0.0,21,6,Sunday,1,1,1
2023-01-08 22:00:00,SITE003,datacenter,Data Center,1268.52,190.28,11.4,67.9,0.0,22,6,Sunday,1,1,1
2023-01-08 23:00:00,SITE003,datacenter,Data Center,1253.36,188.0,12.1,68.2,0.0,23,6,Sunday,1,1,1
2023-01-09 00:00:00,SITE003,datacenter,Data Center,1246.87,187.03,12.4,73.7,0.0,0,0,Monday,1,0,1
2023-01-09 01:00:00,SITE003,datacenter,Data Center,1262.02,189.3,11.7,69.3,36.8,1,0,Monday,1,0,1
2023-01-09 02:00:00,SITE003,datacenter,Data Center,1324.8,198.72,8.8,66.8,0.0,2,0,Monday,1,0,1
2023-01-09 03:00:00,SITE003,datacenter,Data Center,1233.88,185.08,13.0,74.6,0.0,3,0,Monday,1,0,1
2023-01-09 04:00:00,SITE003,datacenter,Data Center,1275.01,191.25,11.1,72.7,0.0,4,0,Monday,1,0,1
2023-01-09 05:00:00,SITE003,datacenter,Data Center,794.37,119.16,12.9,77.1,25.3,5,0,Monday,1,0,1
2023-01-09 06:00:00,SITE003,datacenter,Data Center,761.45,114.22,15.6,78.5,0.0,6,0,Monday,1,0,1
2023-01-09 07:00:00,SITE003,datacenter,Data Center,775.54,116.33,17.3,68.3,120.2,7,0,Monday,1,0,1
2023-01-09 08:00:00,SITE003,datacenter,Data Center,778.83,116.82,22.4,69.1,321.3,8,0,Monday,1,0,1
2023-01-09 09:00:00,SITE003,datacenter,Data Center,726.98,109.05,19.2,61.2,617.2,9,0,Monday,1,0,1
2023-01-09 10:00:00,SITE003,datacenter,Data Center,788.13,118.22,17.2,68.6,714.4,10,0,Monday,1,0,1
2023-01-09 11:00:00,SITE003,datacenter,Data Center,732.95,109.94,20.2,74.2,861.4,11,0,Monday,1,0,1
2023-01-09 12:00:00,SITE003,datacenter,Data Center,700.2,105.03,20.6,67.1,908.1,12,0,Monday,1,0,1
2023-01-09 13:00:00,SITE003,datacenter,Data Center,683.62,102.54,19.2,72.9,869.2,13,0,Monday,1,0,1
2023-01-09 14:00:00,SITE003,datacenter,Data Center,687.63,103.15,19.9,72.4,920.5,14,0,Monday,1,0,1
2023-01-09 15:00:00,SITE003,datacenter,Data Center,746.72,112.01,16.6,78.0,712.8,15,0,Monday,1,0,1
2023-01-09 16:00:00,SITE003,datacenter,Data Center,701.54,105.23,16.7,67.9,685.0,16,0,Monday,1,0,1
2023-01-09 17:00:00,SITE003,datacenter,Data Center,727.8,109.17,15.4,66.6,494.5,17,0,Monday,1,0,1
2023-01-09 18:00:00,SITE003,datacenter,Data Center,687.81,103.17,17.8,68.4,389.6,18,0,Monday,1,0,1
2023-01-09 19:00:00,SITE003,datacenter,Data Center,794.52,119.18,10.4,64.0,153.6,19,0,Monday,1,0,1
2023-01-09 20:00:00,SITE003,datacenter,Data Center,802.58,120.39,12.4,71.7,7.6,20,0,Monday,1,0,1
2023-01-09 21:00:00,SITE003,datacenter,Data Center,784.82,117.72,12.8,68.7,10.4,21,0,Monday,1,0,1
2023-01-09 22:00:00,SITE003,datacenter,Data Center,767.13,115.07,10.7,61.9,0.0,22,0,Monday,1,0,1
2023-01-09 23:00:00,SITE003,datacenter,Data Center,828.33,124.25,10.4,76.2,34.7,23,0,Monday,1,0,1
2023-01-10 00:00:00,SITE003,datacenter,Data Center,789.44,118.42,12.8,77.1,48.7,0,1,Tuesday,1,0,1
2023-01-10 01:00:00,SITE003,datacenter,Data Center,852.22,127.83,8.7,66.9,0.0,1,1,Tuesday,1,0,1
2023-01-10 02:00:00,SITE003,datacenter,Data Center,780.76,117.11,15.4,80.3,0.0,2,1,Tuesday,1,0,1
2023-01-10 03:00:00,SITE003,datacenter,Data Center,854.8,128.22,10.1,74.6,27.1,3,1,Tuesday,1,0,1
2023-01-10 04:00:00,SITE003,datacenter,Data Center,892.24,133.84,10.8,70.7,69.9,4,1,Tuesday,1,0,1
